"","GEOID","Domain","Index","Number","Percent","NAMELSAD","COUNTYFP","CountyName","Ordering","Label"
"273","51540000202","index","norm",0.59,NA,"Tract 2.02","540","Charlottesville",4,"Composite Score"
"274","51540000201","sparsity","norm",0.59,6132.92898208012,"Tract 2.01","540","Charlottesville",4,"Population Sparsity"
"275","51540000201","nocrowd","norm",0.91,99.8,"Tract 2.01","540","Charlottesville",4,"1.5 Ppl/Room or less"
"276","51540000201","car","norm",0.84,95.4,"Tract 2.01","540","Charlottesville",4,"Car Access"
"277","51540000201","nochld","norm",0.64,57.8,"Tract 2.01","540","Charlottesville",4,"No Children"
"278","51540000201","bbcomp","norm",0.74,85.9,"Tract 2.01","540","Charlottesville",4,"Broadband Access"
"279","51540000201","lapop1share","norm",0,0,"Tract 2.01","540","Charlottesville",4,"Food Access"
"280","51540000201","index","norm",3.71,NA,"Tract 2.01","540","Charlottesville",4,"Composite Score"
"281","51113930200","sparsity","norm",1,28.3032329975218,"Tract 9302","113","Madison",5,"Population Sparsity"
"282","51113930200","nocrowd","norm",0.68,99.3,"Tract 9302","113","Madison",5,"1.5 Ppl/Room or less"
"283","51113930200","car","norm",0.81,94.8,"Tract 9302","113","Madison",5,"Car Access"
"284","51113930200","nochld","norm",0.82,67.9,"Tract 9302","113","Madison",5,"No Children"
"285","51113930200","bbcomp","norm",0.22,61.8,"Tract 9302","113","Madison",5,"Broadband Access"
"286","51113930200","lapop1share","norm",0.93,0.926352869928958,"Tract 9302","113","Madison",5,"Food Access"
"287","51113930200","index","norm",4.46,NA,"Tract 9302","113","Madison",5,"Composite Score"
"288","51113930100","sparsity","norm",1,61.7488567122712,"Tract 9301","113","Madison",5,"Population Sparsity"
"289","51113930100","nocrowd","norm",0.5,98.9,"Tract 9301","113","Madison",5,"1.5 Ppl/Room or less"
"290","51113930100","car","norm",0.89,96.9,"Tract 9301","113","Madison",5,"Car Access"
"291","51113930100","nochld","norm",0.91,72.8,"Tract 9301","113","Madison",5,"No Children"
"292","51113930100","bbcomp","norm",0.5,74.7,"Tract 9301","113","Madison",5,"Broadband Access"
"293","51113930100","lapop1share","norm",0.98,0.978509836123902,"Tract 9301","113","Madison",5,"Food Access"
"294","51113930100","index","norm",4.77,NA,"Tract 9301","113","Madison",5,"Composite Score"
"295","51109950500","sparsity","norm",1,67.5769355300045,"Tract 9505","109","Louisa",6,"Population Sparsity"
"296","51109950500","nocrowd","norm",1,100,"Tract 9505","109","Louisa",6,"1.5 Ppl/Room or less"
"297","51109950500","car","norm",0.72,92.3,"Tract 9505","109","Louisa",6,"Car Access"
"298","51109950500","nochld","norm",0.76,64.9,"Tract 9505","109","Louisa",6,"No Children"
"299","51109950500","bbcomp","norm",0.49,74.5,"Tract 9505","109","Louisa",6,"Broadband Access"
"300","51109950500","lapop1share","norm",1,1.00000000046683,"Tract 9505","109","Louisa",6,"Food Access"
"301","51109950500","index","norm",4.98,NA,"Tract 9505","109","Louisa",6,"Composite Score"
"302","51109950400","sparsity","norm",1,52.2824528119691,"Tract 9504","109","Louisa",6,"Population Sparsity"
"303","51109950400","nocrowd","norm",1,100,"Tract 9504","109","Louisa",6,"1.5 Ppl/Room or less"
"304","51109950400","car","norm",0.9,97.1,"Tract 9504","109","Louisa",6,"Car Access"
"305","51109950400","nochld","norm",0.82,67.9,"Tract 9504","109","Louisa",6,"No Children"
"306","51109950400","bbcomp","norm",0.21,61.4,"Tract 9504","109","Louisa",6,"Broadband Access"
"307","51109950400","lapop1share","norm",1,0.999999993601869,"Tract 9504","109","Louisa",6,"Food Access"
"308","51109950400","index","norm",4.92,NA,"Tract 9504","109","Louisa",6,"Composite Score"
"309","51109950300","sparsity","norm",1,78.5428410249498,"Tract 9503","109","Louisa",6,"Population Sparsity"
"310","51109950300","nocrowd","norm",1,100,"Tract 9503","109","Louisa",6,"1.5 Ppl/Room or less"
"311","51109950300","car","norm",0.94,98.2,"Tract 9503","109","Louisa",6,"Car Access"
"312","51109950300","nochld","norm",0.69,60.8,"Tract 9503","109","Louisa",6,"No Children"
"313","51109950300","bbcomp","norm",0.68,83.2,"Tract 9503","109","Louisa",6,"Broadband Access"
"314","51109950300","lapop1share","norm",0.93,0.933665758875474,"Tract 9503","109","Louisa",6,"Food Access"
"315","51109950300","index","norm",5.24,NA,"Tract 9503","109","Louisa",6,"Composite Score"
"316","51109950202","sparsity","norm",1,79.9954919576365,"Tract 9502.02","109","Louisa",6,"Population Sparsity"
"317","51109950202","nocrowd","norm",1,100,"Tract 9502.02","109","Louisa",6,"1.5 Ppl/Room or less"
"318","51109950202","car","norm",0.87,96.5,"Tract 9502.02","109","Louisa",6,"Car Access"
"319","51109950202","nochld","norm",0.83,68.6,"Tract 9502.02","109","Louisa",6,"No Children"
"320","51109950202","bbcomp","norm",0.59,78.8,"Tract 9502.02","109","Louisa",6,"Broadband Access"
"321","51109950202","lapop1share","norm",0.75,0.754410601259685,"Tract 9502.02","109","Louisa",6,"Food Access"
"322","51109950202","index","norm",5.04,NA,"Tract 9502.02","109","Louisa",6,"Composite Score"
"323","51109950201","sparsity","norm",1,89.7837241440164,"Tract 9502.01","109","Louisa",6,"Population Sparsity"
"324","51109950201","nocrowd","norm",0.77,99.5,"Tract 9502.01","109","Louisa",6,"1.5 Ppl/Room or less"
"325","51109950201","car","norm",0.57,88,"Tract 9502.01","109","Louisa",6,"Car Access"
"326","51109950201","nochld","norm",0.79,66.5,"Tract 9502.01","109","Louisa",6,"No Children"
"327","51109950201","bbcomp","norm",0.24,62.8,"Tract 9502.01","109","Louisa",6,"Broadband Access"
"328","51109950201","lapop1share","norm",0.73,0.728786833726463,"Tract 9502.01","109","Louisa",6,"Food Access"
"329","51109950201","index","norm",4.1,NA,"Tract 9502.01","109","Louisa",6,"Composite Score"
"330","51109950100","sparsity","norm",1,62.069695095185,"Tract 9501","109","Louisa",6,"Population Sparsity"
"331","51109950100","nocrowd","norm",0.73,99.4,"Tract 9501","109","Louisa",6,"1.5 Ppl/Room or less"
"332","51109950100","car","norm",0.87,96.5,"Tract 9501","109","Louisa",6,"Car Access"
"333","51109950100","nochld","norm",0.89,72,"Tract 9501","109","Louisa",6,"No Children"
"334","51109950100","bbcomp","norm",0.45,72.7,"Tract 9501","109","Louisa",6,"Broadband Access"
"335","51109950100","lapop1share","norm",0.99,0.98531346662989,"Tract 9501","109","Louisa",6,"Food Access"
"336","51109950100","index","norm",4.93,NA,"Tract 9501","109","Louisa",6,"Composite Score"
"337","51079030200","sparsity","norm",0.98,299.890090257536,"Tract 302","079","Greene",7,"Population Sparsity"
"338","51079030200","nocrowd","norm",1,100,"Tract 302","079","Greene",7,"1.5 Ppl/Room or less"
"339","51079030200","car","norm",0.96,98.8,"Tract 302","079","Greene",7,"Car Access"
"340","51079030200","nochld","norm",0.67,59.7,"Tract 302","079","Greene",7,"No Children"
"341","51079030200","bbcomp","norm",0.75,86.1,"Tract 302","079","Greene",7,"Broadband Access"
"342","51079030200","lapop1share","norm",0.57,0.569691381634905,"Tract 302","079","Greene",7,"Food Access"
"343","51079030200","index","norm",4.92,NA,"Tract 302","079","Greene",7,"Composite Score"
"344","51079030102","sparsity","norm",1,84.6441683257311,"Tract 301.02","079","Greene",7,"Population Sparsity"
"345","51079030102","nocrowd","norm",0.68,99.3,"Tract 301.02","079","Greene",7,"1.5 Ppl/Room or less"
"346","51079030102","car","norm",0.86,96.1,"Tract 301.02","079","Greene",7,"Car Access"
"347","51079030102","nochld","norm",0.74,63.4,"Tract 301.02","079","Greene",7,"No Children"
"348","51079030102","bbcomp","norm",0.54,76.5,"Tract 301.02","079","Greene",7,"Broadband Access"
"349","51079030102","lapop1share","norm",0.98,0.979985058255274,"Tract 301.02","079","Greene",7,"Food Access"
"350","51079030102","index","norm",4.79,NA,"Tract 301.02","079","Greene",7,"Composite Score"
"351","51079030101","sparsity","norm",1,65.2643493422733,"Tract 301.01","079","Greene",7,"Population Sparsity"
"352","51079030101","nocrowd","norm",0.32,98.5,"Tract 301.01","079","Greene",7,"1.5 Ppl/Room or less"
"353","51079030101","car","norm",0.8,94.3,"Tract 301.01","079","Greene",7,"Car Access"
"354","51079030101","nochld","norm",0.8,66.8,"Tract 301.01","079","Greene",7,"No Children"
"355","51079030101","bbcomp","norm",0.45,72.7,"Tract 301.01","079","Greene",7,"Broadband Access"
"356","51079030101","lapop1share","norm",0.73,0.731446768365204,"Tract 301.01","079","Greene",7,"Food Access"
"357","51079030101","index","norm",4.1,NA,"Tract 301.01","079","Greene",7,"Composite Score"
"358","51137110300","sparsity","norm",1,83.7464409558736,"Tract 1103","137","Orange",8,"Population Sparsity"
"359","51137110300","nocrowd","norm",0.73,99.4,"Tract 1103","137","Orange",8,"1.5 Ppl/Room or less"
"360","51137110300","car","norm",0.84,95.4,"Tract 1103","137","Orange",8,"Car Access"
"361","51137110300","nochld","norm",0.72,62.2,"Tract 1103","137","Orange",8,"No Children"
"362","51137110300","bbcomp","norm",0.48,74,"Tract 1103","137","Orange",8,"Broadband Access"
"363","51137110300","lapop1share","norm",0.73,0.73333602152149,"Tract 1103","137","Orange",8,"Food Access"
"364","51137110300","index","norm",4.49,NA,"Tract 1103","137","Orange",8,"Composite Score"
"365","51137110200","sparsity","norm",0.99,189.899368574038,"Tract 1102","137","Orange",8,"Population Sparsity"
"366","51137110200","nocrowd","norm",0.41,98.7,"Tract 1102","137","Orange",8,"1.5 Ppl/Room or less"
"367","51137110200","car","norm",0.42,83.9,"Tract 1102","137","Orange",8,"Car Access"
"368","51137110200","nochld","norm",0.39,44.2,"Tract 1102","137","Orange",8,"No Children"
"369","51137110200","bbcomp","norm",0.6,79.2,"Tract 1102","137","Orange",8,"Broadband Access"
"370","51137110200","lapop1share","norm",0.75,0.746335456405149,"Tract 1102","137","Orange",8,"Food Access"
"371","51137110200","index","norm",3.56,NA,"Tract 1102","137","Orange",8,"Composite Score"
"372","51137110104","sparsity","norm",1,82.1404836547173,"Tract 1101.04","137","Orange",8,"Population Sparsity"
"373","51137110104","nocrowd","norm",1,100,"Tract 1101.04","137","Orange",8,"1.5 Ppl/Room or less"
"374","51137110104","car","norm",0.99,99.7,"Tract 1101.04","137","Orange",8,"Car Access"
"375","51137110104","nochld","norm",0.62,56.6,"Tract 1101.04","137","Orange",8,"No Children"
"376","51137110104","bbcomp","norm",0.42,70.9,"Tract 1101.04","137","Orange",8,"Broadband Access"
"377","51137110104","lapop1share","norm",1,1.00000000316382,"Tract 1101.04","137","Orange",8,"Food Access"
"378","51137110104","index","norm",5.02,NA,"Tract 1101.04","137","Orange",8,"Composite Score"
"379","51137110103","sparsity","norm",0.96,552.874086992009,"Tract 1101.03","137","Orange",8,"Population Sparsity"
"380","51137110103","nocrowd","norm",1,100,"Tract 1101.03","137","Orange",8,"1.5 Ppl/Room or less"
"381","51137110103","car","norm",0.99,99.7,"Tract 1101.03","137","Orange",8,"Car Access"
"382","51137110103","nochld","norm",0.68,60,"Tract 1101.03","137","Orange",8,"No Children"
"383","51137110103","bbcomp","norm",0.7,83.8,"Tract 1101.03","137","Orange",8,"Broadband Access"
"384","51137110103","lapop1share","norm",0.62,0.617041406946055,"Tract 1101.03","137","Orange",8,"Food Access"
"385","51137110103","index","norm",4.94,NA,"Tract 1101.03","137","Orange",8,"Composite Score"
"386","51137110102","sparsity","norm",1,55.3831935241147,"Tract 1101.02","137","Orange",8,"Population Sparsity"
"387","51137110102","nocrowd","norm",1,100,"Tract 1101.02","137","Orange",8,"1.5 Ppl/Room or less"
"388","51137110102","car","norm",0.99,99.6,"Tract 1101.02","137","Orange",8,"Car Access"
"389","51137110102","nochld","norm",0.7,61.5,"Tract 1101.02","137","Orange",8,"No Children"
"390","51137110102","bbcomp","norm",0.29,65.3,"Tract 1101.02","137","Orange",8,"Broadband Access"
"391","51137110102","lapop1share","norm",1,1.00000000110943,"Tract 1101.02","137","Orange",8,"Food Access"
"392","51137110102","index","norm",4.98,NA,"Tract 1101.02","137","Orange",8,"Composite Score"
"393","51065020300","sparsity","norm",1,50.3225470686591,"Tract 203","065","Fluvanna",9,"Population Sparsity"
"394","51065020300","nocrowd","norm",1,100,"Tract 203","065","Fluvanna",9,"1.5 Ppl/Room or less"
"395","51065020300","car","norm",0.94,98.4,"Tract 203","065","Fluvanna",9,"Car Access"
"396","51065020300","nochld","norm",0.76,64.9,"Tract 203","065","Fluvanna",9,"No Children"
"397","51065020300","bbcomp","norm",0.6,79.5,"Tract 203","065","Fluvanna",9,"Broadband Access"
"398","51065020300","lapop1share","norm",0.95,0.949386850324022,"Tract 203","065","Fluvanna",9,"Food Access"
"399","51065020300","index","norm",5.26,NA,"Tract 203","065","Fluvanna",9,"Composite Score"
"400","51065020200","sparsity","norm",1,40.0468127128258,"Tract 202","065","Fluvanna",9,"Population Sparsity"
"401","51065020200","nocrowd","norm",1,100,"Tract 202","065","Fluvanna",9,"1.5 Ppl/Room or less"
"402","51065020200","car","norm",0.9,97.2,"Tract 202","065","Fluvanna",9,"Car Access"
"403","51065020200","nochld","norm",0.73,63.2,"Tract 202","065","Fluvanna",9,"No Children"
"404","51065020200","bbcomp","norm",0.6,79.2,"Tract 202","065","Fluvanna",9,"Broadband Access"
"405","51065020200","lapop1share","norm",0.92,0.924920798898697,"Tract 202","065","Fluvanna",9,"Food Access"
"406","51065020200","index","norm",5.15,NA,"Tract 202","065","Fluvanna",9,"Composite Score"
"407","51065020102","sparsity","norm",0.92,1160.63593753011,"Tract 201.02","065","Fluvanna",9,"Population Sparsity"
"408","51065020102","nocrowd","norm",1,100,"Tract 201.02","065","Fluvanna",9,"1.5 Ppl/Room or less"
"409","51065020102","car","norm",0.92,97.8,"Tract 201.02","065","Fluvanna",9,"Car Access"
"410","51065020102","nochld","norm",0.63,57.2,"Tract 201.02","065","Fluvanna",9,"No Children"
"411","51065020102","bbcomp","norm",0.87,91.8,"Tract 201.02","065","Fluvanna",9,"Broadband Access"
"412","51065020102","lapop1share","norm",0.8,0.795365453884765,"Tract 201.02","065","Fluvanna",9,"Food Access"
"413","51065020102","index","norm",5.14,NA,"Tract 201.02","065","Fluvanna",9,"Composite Score"
"414","51065020101","sparsity","norm",0.99,137.270368501291,"Tract 201.01","065","Fluvanna",9,"Population Sparsity"
"415","51065020101","nocrowd","norm",0.68,99.3,"Tract 201.01","065","Fluvanna",9,"1.5 Ppl/Room or less"
"416","51065020101","car","norm",0.81,94.7,"Tract 201.01","065","Fluvanna",9,"Car Access"
"417","51065020101","nochld","norm",0.71,61.9,"Tract 201.01","065","Fluvanna",9,"No Children"
"418","51065020101","bbcomp","norm",0.74,85.9,"Tract 201.01","065","Fluvanna",9,"Broadband Access"
"419","51065020101","lapop1share","norm",0.99,0.989418869971616,"Tract 201.01","065","Fluvanna",9,"Food Access"
"420","51065020101","index","norm",4.93,NA,"Tract 201.01","065","Fluvanna",9,"Composite Score"
