"","GEOID","Domain","Index","Number","Percent","NAMELSAD","COUNTYFP","CountyName","Ordering","Label"
"264","51540000302","bbcomp","norm",0.64,"NA% Households","Tract 3.02","540","Charlottesville",4,"Broadband Access"
"265","51540000302","food","norm",0,"NA% Households","Tract 3.02","540","Charlottesville",4,"Food Access"
"266","51540000302","index","norm",3.37,"NA","Tract 3.02","540","Charlottesville",4,"Composite Score"
"267","51540000202","sparsity","norm",0,"NA ppl/sq. mi.","Tract 2.02","540","Charlottesville",4,"Population Sparsity"
"268","51540000202","nocrowd","norm",0,"NA% Households","Tract 2.02","540","Charlottesville",4,"Less than 1.5 Ppl/Room"
"269","51540000202","car","norm",0.21,"NA% Households","Tract 2.02","540","Charlottesville",4,"Car Access"
"270","51540000202","nochld","norm",0,"NA% Families","Tract 2.02","540","Charlottesville",4,"No Children"
"271","51540000202","bbcomp","norm",0.38,"NA% Households","Tract 2.02","540","Charlottesville",4,"Broadband Access"
"272","51540000202","food","norm",0,"NA% Households","Tract 2.02","540","Charlottesville",4,"Food Access"
"273","51540000202","index","norm",0.59,"NA","Tract 2.02","540","Charlottesville",4,"Composite Score"
"274","51540000201","sparsity","norm",0.59,"NA ppl/sq. mi.","Tract 2.01","540","Charlottesville",4,"Population Sparsity"
"275","51540000201","nocrowd","norm",0.91,"NA% Households","Tract 2.01","540","Charlottesville",4,"Less than 1.5 Ppl/Room"
"276","51540000201","car","norm",0.84,"NA% Households","Tract 2.01","540","Charlottesville",4,"Car Access"
"277","51540000201","nochld","norm",0.64,"NA% Families","Tract 2.01","540","Charlottesville",4,"No Children"
"278","51540000201","bbcomp","norm",0.74,"NA% Households","Tract 2.01","540","Charlottesville",4,"Broadband Access"
"279","51540000201","food","norm",0,"NA% Households","Tract 2.01","540","Charlottesville",4,"Food Access"
"280","51540000201","index","norm",3.71,"NA","Tract 2.01","540","Charlottesville",4,"Composite Score"
"281","51113930200","sparsity","norm",1,"NA ppl/sq. mi.","Tract 9302","113","Madison",5,"Population Sparsity"
"282","51113930200","nocrowd","norm",0.68,"NA% Households","Tract 9302","113","Madison",5,"Less than 1.5 Ppl/Room"
"283","51113930200","car","norm",0.81,"NA% Households","Tract 9302","113","Madison",5,"Car Access"
"284","51113930200","nochld","norm",0.82,"NA% Families","Tract 9302","113","Madison",5,"No Children"
"285","51113930200","bbcomp","norm",0.22,"NA% Households","Tract 9302","113","Madison",5,"Broadband Access"
"286","51113930200","food","norm",0.93,"NA% Households","Tract 9302","113","Madison",5,"Food Access"
"287","51113930200","index","norm",4.46,"NA","Tract 9302","113","Madison",5,"Composite Score"
"288","51113930100","sparsity","norm",1,"NA ppl/sq. mi.","Tract 9301","113","Madison",5,"Population Sparsity"
"289","51113930100","nocrowd","norm",0.5,"NA% Households","Tract 9301","113","Madison",5,"Less than 1.5 Ppl/Room"
"290","51113930100","car","norm",0.89,"NA% Households","Tract 9301","113","Madison",5,"Car Access"
"291","51113930100","nochld","norm",0.91,"NA% Families","Tract 9301","113","Madison",5,"No Children"
"292","51113930100","bbcomp","norm",0.5,"NA% Households","Tract 9301","113","Madison",5,"Broadband Access"
"293","51113930100","food","norm",0.98,"NA% Households","Tract 9301","113","Madison",5,"Food Access"
"294","51113930100","index","norm",4.77,"NA","Tract 9301","113","Madison",5,"Composite Score"
"295","51109950500","sparsity","norm",1,"NA ppl/sq. mi.","Tract 9505","109","Louisa",6,"Population Sparsity"
"296","51109950500","nocrowd","norm",1,"NA% Households","Tract 9505","109","Louisa",6,"Less than 1.5 Ppl/Room"
"297","51109950500","car","norm",0.72,"NA% Households","Tract 9505","109","Louisa",6,"Car Access"
"298","51109950500","nochld","norm",0.76,"NA% Families","Tract 9505","109","Louisa",6,"No Children"
"299","51109950500","bbcomp","norm",0.49,"NA% Households","Tract 9505","109","Louisa",6,"Broadband Access"
"300","51109950500","food","norm",1,"NA% Households","Tract 9505","109","Louisa",6,"Food Access"
"301","51109950500","index","norm",4.98,"NA","Tract 9505","109","Louisa",6,"Composite Score"
"302","51109950400","sparsity","norm",1,"NA ppl/sq. mi.","Tract 9504","109","Louisa",6,"Population Sparsity"
"303","51109950400","nocrowd","norm",1,"NA% Households","Tract 9504","109","Louisa",6,"Less than 1.5 Ppl/Room"
"304","51109950400","car","norm",0.9,"NA% Households","Tract 9504","109","Louisa",6,"Car Access"
"305","51109950400","nochld","norm",0.82,"NA% Families","Tract 9504","109","Louisa",6,"No Children"
"306","51109950400","bbcomp","norm",0.21,"NA% Households","Tract 9504","109","Louisa",6,"Broadband Access"
"307","51109950400","food","norm",1,"NA% Households","Tract 9504","109","Louisa",6,"Food Access"
"308","51109950400","index","norm",4.92,"NA","Tract 9504","109","Louisa",6,"Composite Score"
"309","51109950300","sparsity","norm",1,"NA ppl/sq. mi.","Tract 9503","109","Louisa",6,"Population Sparsity"
"310","51109950300","nocrowd","norm",1,"NA% Households","Tract 9503","109","Louisa",6,"Less than 1.5 Ppl/Room"
"311","51109950300","car","norm",0.94,"NA% Households","Tract 9503","109","Louisa",6,"Car Access"
"312","51109950300","nochld","norm",0.69,"NA% Families","Tract 9503","109","Louisa",6,"No Children"
"313","51109950300","bbcomp","norm",0.68,"NA% Households","Tract 9503","109","Louisa",6,"Broadband Access"
"314","51109950300","food","norm",0.93,"NA% Households","Tract 9503","109","Louisa",6,"Food Access"
"315","51109950300","index","norm",5.24,"NA","Tract 9503","109","Louisa",6,"Composite Score"
"316","51109950202","sparsity","norm",1,"NA ppl/sq. mi.","Tract 9502.02","109","Louisa",6,"Population Sparsity"
"317","51109950202","nocrowd","norm",1,"NA% Households","Tract 9502.02","109","Louisa",6,"Less than 1.5 Ppl/Room"
"318","51109950202","car","norm",0.87,"NA% Households","Tract 9502.02","109","Louisa",6,"Car Access"
"319","51109950202","nochld","norm",0.83,"NA% Families","Tract 9502.02","109","Louisa",6,"No Children"
"320","51109950202","bbcomp","norm",0.59,"NA% Households","Tract 9502.02","109","Louisa",6,"Broadband Access"
"321","51109950202","food","norm",0.75,"NA% Households","Tract 9502.02","109","Louisa",6,"Food Access"
"322","51109950202","index","norm",5.04,"NA","Tract 9502.02","109","Louisa",6,"Composite Score"
"323","51109950201","sparsity","norm",1,"NA ppl/sq. mi.","Tract 9502.01","109","Louisa",6,"Population Sparsity"
"324","51109950201","nocrowd","norm",0.77,"NA% Households","Tract 9502.01","109","Louisa",6,"Less than 1.5 Ppl/Room"
"325","51109950201","car","norm",0.57,"NA% Households","Tract 9502.01","109","Louisa",6,"Car Access"
"326","51109950201","nochld","norm",0.79,"NA% Families","Tract 9502.01","109","Louisa",6,"No Children"
"327","51109950201","bbcomp","norm",0.24,"NA% Households","Tract 9502.01","109","Louisa",6,"Broadband Access"
"328","51109950201","food","norm",0.73,"NA% Households","Tract 9502.01","109","Louisa",6,"Food Access"
"329","51109950201","index","norm",4.1,"NA","Tract 9502.01","109","Louisa",6,"Composite Score"
"330","51109950100","sparsity","norm",1,"NA ppl/sq. mi.","Tract 9501","109","Louisa",6,"Population Sparsity"
"331","51109950100","nocrowd","norm",0.73,"NA% Households","Tract 9501","109","Louisa",6,"Less than 1.5 Ppl/Room"
"332","51109950100","car","norm",0.87,"NA% Households","Tract 9501","109","Louisa",6,"Car Access"
"333","51109950100","nochld","norm",0.89,"NA% Families","Tract 9501","109","Louisa",6,"No Children"
"334","51109950100","bbcomp","norm",0.45,"NA% Households","Tract 9501","109","Louisa",6,"Broadband Access"
"335","51109950100","food","norm",0.99,"NA% Households","Tract 9501","109","Louisa",6,"Food Access"
"336","51109950100","index","norm",4.93,"NA","Tract 9501","109","Louisa",6,"Composite Score"
"337","51079030200","sparsity","norm",0.98,"NA ppl/sq. mi.","Tract 302","079","Greene",7,"Population Sparsity"
"338","51079030200","nocrowd","norm",1,"NA% Households","Tract 302","079","Greene",7,"Less than 1.5 Ppl/Room"
"339","51079030200","car","norm",0.96,"NA% Households","Tract 302","079","Greene",7,"Car Access"
"340","51079030200","nochld","norm",0.67,"NA% Families","Tract 302","079","Greene",7,"No Children"
"341","51079030200","bbcomp","norm",0.75,"NA% Households","Tract 302","079","Greene",7,"Broadband Access"
"342","51079030200","food","norm",0.57,"NA% Households","Tract 302","079","Greene",7,"Food Access"
"343","51079030200","index","norm",4.92,"NA","Tract 302","079","Greene",7,"Composite Score"
"344","51079030102","sparsity","norm",1,"NA ppl/sq. mi.","Tract 301.02","079","Greene",7,"Population Sparsity"
"345","51079030102","nocrowd","norm",0.68,"NA% Households","Tract 301.02","079","Greene",7,"Less than 1.5 Ppl/Room"
"346","51079030102","car","norm",0.86,"NA% Households","Tract 301.02","079","Greene",7,"Car Access"
"347","51079030102","nochld","norm",0.74,"NA% Families","Tract 301.02","079","Greene",7,"No Children"
"348","51079030102","bbcomp","norm",0.54,"NA% Households","Tract 301.02","079","Greene",7,"Broadband Access"
"349","51079030102","food","norm",0.98,"NA% Households","Tract 301.02","079","Greene",7,"Food Access"
"350","51079030102","index","norm",4.79,"NA","Tract 301.02","079","Greene",7,"Composite Score"
"351","51079030101","sparsity","norm",1,"NA ppl/sq. mi.","Tract 301.01","079","Greene",7,"Population Sparsity"
"352","51079030101","nocrowd","norm",0.32,"NA% Households","Tract 301.01","079","Greene",7,"Less than 1.5 Ppl/Room"
"353","51079030101","car","norm",0.8,"NA% Households","Tract 301.01","079","Greene",7,"Car Access"
"354","51079030101","nochld","norm",0.8,"NA% Families","Tract 301.01","079","Greene",7,"No Children"
"355","51079030101","bbcomp","norm",0.45,"NA% Households","Tract 301.01","079","Greene",7,"Broadband Access"
"356","51079030101","food","norm",0.73,"NA% Households","Tract 301.01","079","Greene",7,"Food Access"
"357","51079030101","index","norm",4.1,"NA","Tract 301.01","079","Greene",7,"Composite Score"
"358","51137110300","sparsity","norm",1,"NA ppl/sq. mi.","Tract 1103","137","Orange",8,"Population Sparsity"
"359","51137110300","nocrowd","norm",0.73,"NA% Households","Tract 1103","137","Orange",8,"Less than 1.5 Ppl/Room"
"360","51137110300","car","norm",0.84,"NA% Households","Tract 1103","137","Orange",8,"Car Access"
"361","51137110300","nochld","norm",0.72,"NA% Families","Tract 1103","137","Orange",8,"No Children"
"362","51137110300","bbcomp","norm",0.48,"NA% Households","Tract 1103","137","Orange",8,"Broadband Access"
"363","51137110300","food","norm",0.73,"NA% Households","Tract 1103","137","Orange",8,"Food Access"
"364","51137110300","index","norm",4.49,"NA","Tract 1103","137","Orange",8,"Composite Score"
"365","51137110200","sparsity","norm",0.99,"NA ppl/sq. mi.","Tract 1102","137","Orange",8,"Population Sparsity"
"366","51137110200","nocrowd","norm",0.41,"NA% Households","Tract 1102","137","Orange",8,"Less than 1.5 Ppl/Room"
"367","51137110200","car","norm",0.42,"NA% Households","Tract 1102","137","Orange",8,"Car Access"
"368","51137110200","nochld","norm",0.39,"NA% Families","Tract 1102","137","Orange",8,"No Children"
"369","51137110200","bbcomp","norm",0.6,"NA% Households","Tract 1102","137","Orange",8,"Broadband Access"
"370","51137110200","food","norm",0.75,"NA% Households","Tract 1102","137","Orange",8,"Food Access"
"371","51137110200","index","norm",3.56,"NA","Tract 1102","137","Orange",8,"Composite Score"
"372","51137110104","sparsity","norm",1,"NA ppl/sq. mi.","Tract 1101.04","137","Orange",8,"Population Sparsity"
"373","51137110104","nocrowd","norm",1,"NA% Households","Tract 1101.04","137","Orange",8,"Less than 1.5 Ppl/Room"
"374","51137110104","car","norm",0.99,"NA% Households","Tract 1101.04","137","Orange",8,"Car Access"
"375","51137110104","nochld","norm",0.62,"NA% Families","Tract 1101.04","137","Orange",8,"No Children"
"376","51137110104","bbcomp","norm",0.42,"NA% Households","Tract 1101.04","137","Orange",8,"Broadband Access"
"377","51137110104","food","norm",1,"NA% Households","Tract 1101.04","137","Orange",8,"Food Access"
"378","51137110104","index","norm",5.02,"NA","Tract 1101.04","137","Orange",8,"Composite Score"
"379","51137110103","sparsity","norm",0.96,"NA ppl/sq. mi.","Tract 1101.03","137","Orange",8,"Population Sparsity"
"380","51137110103","nocrowd","norm",1,"NA% Households","Tract 1101.03","137","Orange",8,"Less than 1.5 Ppl/Room"
"381","51137110103","car","norm",0.99,"NA% Households","Tract 1101.03","137","Orange",8,"Car Access"
"382","51137110103","nochld","norm",0.68,"NA% Families","Tract 1101.03","137","Orange",8,"No Children"
"383","51137110103","bbcomp","norm",0.7,"NA% Households","Tract 1101.03","137","Orange",8,"Broadband Access"
"384","51137110103","food","norm",0.62,"NA% Households","Tract 1101.03","137","Orange",8,"Food Access"
"385","51137110103","index","norm",4.94,"NA","Tract 1101.03","137","Orange",8,"Composite Score"
"386","51137110102","sparsity","norm",1,"NA ppl/sq. mi.","Tract 1101.02","137","Orange",8,"Population Sparsity"
"387","51137110102","nocrowd","norm",1,"NA% Households","Tract 1101.02","137","Orange",8,"Less than 1.5 Ppl/Room"
"388","51137110102","car","norm",0.99,"NA% Households","Tract 1101.02","137","Orange",8,"Car Access"
"389","51137110102","nochld","norm",0.7,"NA% Families","Tract 1101.02","137","Orange",8,"No Children"
"390","51137110102","bbcomp","norm",0.29,"NA% Households","Tract 1101.02","137","Orange",8,"Broadband Access"
"391","51137110102","food","norm",1,"NA% Households","Tract 1101.02","137","Orange",8,"Food Access"
"392","51137110102","index","norm",4.98,"NA","Tract 1101.02","137","Orange",8,"Composite Score"
"393","51065020300","sparsity","norm",1,"NA ppl/sq. mi.","Tract 203","065","Fluvanna",9,"Population Sparsity"
"394","51065020300","nocrowd","norm",1,"NA% Households","Tract 203","065","Fluvanna",9,"Less than 1.5 Ppl/Room"
"395","51065020300","car","norm",0.94,"NA% Households","Tract 203","065","Fluvanna",9,"Car Access"
"396","51065020300","nochld","norm",0.76,"NA% Families","Tract 203","065","Fluvanna",9,"No Children"
"397","51065020300","bbcomp","norm",0.6,"NA% Households","Tract 203","065","Fluvanna",9,"Broadband Access"
"398","51065020300","food","norm",0.95,"NA% Households","Tract 203","065","Fluvanna",9,"Food Access"
"399","51065020300","index","norm",5.26,"NA","Tract 203","065","Fluvanna",9,"Composite Score"
"400","51065020200","sparsity","norm",1,"NA ppl/sq. mi.","Tract 202","065","Fluvanna",9,"Population Sparsity"
"401","51065020200","nocrowd","norm",1,"NA% Households","Tract 202","065","Fluvanna",9,"Less than 1.5 Ppl/Room"
"402","51065020200","car","norm",0.9,"NA% Households","Tract 202","065","Fluvanna",9,"Car Access"
"403","51065020200","nochld","norm",0.73,"NA% Families","Tract 202","065","Fluvanna",9,"No Children"
"404","51065020200","bbcomp","norm",0.6,"NA% Households","Tract 202","065","Fluvanna",9,"Broadband Access"
"405","51065020200","food","norm",0.92,"NA% Households","Tract 202","065","Fluvanna",9,"Food Access"
"406","51065020200","index","norm",5.15,"NA","Tract 202","065","Fluvanna",9,"Composite Score"
"407","51065020102","sparsity","norm",0.92,"NA ppl/sq. mi.","Tract 201.02","065","Fluvanna",9,"Population Sparsity"
"408","51065020102","nocrowd","norm",1,"NA% Households","Tract 201.02","065","Fluvanna",9,"Less than 1.5 Ppl/Room"
"409","51065020102","car","norm",0.92,"NA% Households","Tract 201.02","065","Fluvanna",9,"Car Access"
"410","51065020102","nochld","norm",0.63,"NA% Families","Tract 201.02","065","Fluvanna",9,"No Children"
"411","51065020102","bbcomp","norm",0.87,"NA% Households","Tract 201.02","065","Fluvanna",9,"Broadband Access"
"412","51065020102","food","norm",0.8,"NA% Households","Tract 201.02","065","Fluvanna",9,"Food Access"
"413","51065020102","index","norm",5.14,"NA","Tract 201.02","065","Fluvanna",9,"Composite Score"
"414","51065020101","sparsity","norm",0.99,"NA ppl/sq. mi.","Tract 201.01","065","Fluvanna",9,"Population Sparsity"
"415","51065020101","nocrowd","norm",0.68,"NA% Households","Tract 201.01","065","Fluvanna",9,"Less than 1.5 Ppl/Room"
"416","51065020101","car","norm",0.81,"NA% Households","Tract 201.01","065","Fluvanna",9,"Car Access"
"417","51065020101","nochld","norm",0.71,"NA% Families","Tract 201.01","065","Fluvanna",9,"No Children"
"418","51065020101","bbcomp","norm",0.74,"NA% Households","Tract 201.01","065","Fluvanna",9,"Broadband Access"
"419","51065020101","food","norm",0.99,"NA% Households","Tract 201.01","065","Fluvanna",9,"Food Access"
"420","51065020101","index","norm",4.93,"NA","Tract 201.01","065","Fluvanna",9,"Composite Score"
